0.00907, 3.27e-42
0.0124, 3.13e-42
0.0158, 3.00e-42
0.0225, 2.82e-42
0.0258, 2.75e-42
0.0292, 2.94e-42
0.0359, 3.18e-42
0.0459, 3.36e-42
0.0560, 3.46e-42
0.0694, 3.53e-42
0.0794, 3.55e-42
0.0928, 3.44e-42
0.0979, 3.29e-42
0.113, 3.18e-42
0.122, 3.04e-42
0.130, 2.90e-42
0.140, 2.78e-42
0.150, 2.61e-42
0.163, 2.34e-42
0.170, 2.09e-42
0.183, 1.83e-42
0.197, 1.74e-42
0.207, 1.72e-42
0.217, 1.66e-42
0.230, 1.57e-42
0.240, 1.48e-42
0.249, 1.37e-42
0.260, 1.27e-42
0.269, 1.26e-42
0.274, 1.07e-42
0.284, 9.30e-43
0.291, 8.48e-43
0.306, 7.10e-43
0.317, 6.37e-43
0.331, 5.26e-43
0.339, 5.03e-43
0.354, 4.35e-43
0.368, 3.79e-43
0.384, 3.43e-43
0.393, 3.24e-43
0.404, 2.78e-43
0.415, 2.55e-43
0.425, 2.05e-43
0.435, 2.05e-43
0.443, 1.73e-43
0.458, 9.48e-44
0.468, 1.04e-43
0.478, 7.64e-44
