2.1211, 0.98293
2.3759, 0.98644
2.6156, 0.98659
2.8643, 0.98751
3.0079, 0.99211
3.0746, 1.0171
3.3143, 1.0190
3.5902, 1.0190
3.7935, 1.0190
3.9876, 1.0234
4.0783, 1.0496
4.3180, 1.0515
4.5576, 1.0515
4.7972, 1.0515
4.9914, 1.0576
5.0821, 1.0850
5.3218, 1.0868
5.5596, 1.0856
5.8011, 1.0868
5.9860, 1.0834
6.0069, 1.0655
6.0615, 1.0408
6.3213, 1.0375
6.5609, 1.0375
6.8005, 1.0375
7.0401, 1.0375
7.2797, 1.0375
7.5193, 1.0375
7.7589, 1.0375
7.9747, 1.0406
7.9776, 1.0537
8.0109, 1.0653
8.0167, 1.0881
8.1761, 1.1016
8.4158, 1.1016
8.6554, 1.1016
8.8623, 1.1016
9.1782, 1.1016
9.4178, 1.1016
9.6574, 1.1016
9.8969, 1.1006
10.013, 1.0316
10.014, 1.0478
10.015, 1.0640
10.016, 1.0802
10.038, 1.0964
10.080, 1.0097
10.328, 1.0072
10.567, 1.0072
10.807, 1.0072
11.047, 1.0072
11.286, 1.0072
11.526, 1.0072
11.765, 1.0071
12.005, 1.0072
12.245, 1.0072
12.484, 1.0072
12.724, 1.0072
12.963, 1.0072
13.203, 1.0072
13.443, 1.0072
13.682, 1.0072
13.922, 1.0071
14.161, 1.0072
14.401, 1.0072
14.641, 1.0072
14.880, 1.0066
15.009, 0.96963
15.010, 0.98585
15.022, 1.0021
15.076, 0.94736
15.335, 0.94604
15.574, 0.94604
15.814, 0.94604
16.053, 0.94604
16.293, 0.94604
16.533, 0.94604
16.772, 0.94604
17.012, 0.94604
17.251, 0.94604
17.478, 0.94604
17.731, 0.94604
17.970, 0.94604
18.210, 0.94604
18.450, 0.94604
18.689, 0.94604
18.929, 0.94604
19.168, 0.94604
19.408, 0.94604
19.648, 0.94604
19.887, 0.94604
