0.0948, 1.19e-39
0.103, 1.58e-39
0.110, 1.97e-39
0.113, 2.23e-39
0.121, 2.53e-39
0.125, 2.78e-39
0.133, 3.06e-39
0.137, 3.31e-39
0.145, 3.60e-39
0.152, 3.88e-39
0.162, 4.18e-39
0.167, 4.42e-39
0.176, 4.60e-39
0.183, 4.92e-39
0.197, 5.20e-39
0.215, 5.50e-39
0.230, 5.73e-39
0.253, 6.04e-39
0.288, 6.20e-39
0.327, 6.10e-39
0.354, 5.85e-39
0.374, 5.59e-39
0.392, 5.31e-39
0.414, 5.02e-39
0.436, 4.68e-39
0.456, 4.44e-39
0.477, 4.20e-39
0.502, 3.91e-39
0.531, 3.64e-39
0.562, 3.41e-39
0.596, 3.17e-39
0.632, 2.95e-39
0.673, 2.72e-39
0.716, 2.50e-39
0.759, 2.28e-39
0.802, 2.08e-39
0.844, 1.91e-39
0.887, 1.76e-39
0.930, 1.61e-39
0.973, 1.48e-39
1.02, 1.37e-39
1.06, 1.27e-39
1.10, 1.15e-39
1.14, 1.04e-39
1.19, 9.31e-40
1.23, 8.40e-40
1.27, 7.61e-40
1.31, 6.87e-40
1.36, 6.22e-40
1.40, 5.74e-40
1.44, 5.29e-40
1.49, 4.91e-40
1.53, 4.72e-40
1.57, 4.57e-40
1.61, 4.41e-40
1.65, 4.16e-40
