0.060358, 2.9508e-41
0.11401, 3.6162e-42
0.14754, 5.6633e-40
0.22131, 5.6591e-40
0.22802, 4.1735e-39
0.29508, 4.1732e-39
0.30179, 6.0409e-39
0.37556, 6.0405e-39
0.37556, 3.5075e-39
0.44933, 3.4815e-39
0.44933, 1.9463e-39
0.52310, 1.9203e-39
0.52310, 1.6132e-39
0.59687, 1.6384e-39
0.59687, 1.7407e-39
0.67064, 1.7659e-39
0.67064, 1.8427e-39
0.75112, 1.8422e-39
0.75112, 1.5352e-39
0.89866, 1.5599e-39
0.89866, 1.9437e-39
0.97243, 1.9433e-39
0.97243, 1.8154e-39
1.0462, 1.8149e-39
1.0462, 1.4823e-39
1.1200, 1.4819e-39
1.1200, 1.2260e-39
1.2004, 1.2256e-39
1.2004, 1.0977e-39
1.3480, 1.0968e-39
1.3480, 9.9447e-40
1.4067, 9.6860e-40
1.4665, 8.7300e-40
1.5263, 8.0098e-40
1.5862, 7.5349e-40
1.6460, 6.9939e-40
1.6895, 6.5765e-40
1.8200, 5.5976e-40
1.8798, 5.2830e-40
2.0049, 4.6157e-40
2.0647, 4.3671e-40
2.1246, 4.1845e-40
2.1789, 3.8283e-40
2.3122, 3.3510e-40
2.4019, 2.9238e-40
2.4617, 2.8261e-40
2.5107, 2.5875e-40
2.6113, 2.3225e-40
2.7173, 1.9879e-40
2.8316, 1.9699e-40
2.9186, 1.8381e-40
3.0600, 1.5189e-40
3.1470, 1.2373e-40
3.2394, 1.1880e-40
3.2748, 1.0917e-40
3.3672, 9.7231e-41
3.4760, 8.8313e-41
3.5875, 7.5115e-41
3.6990, 6.5259e-41
3.8159, 5.9879e-41
3.8757, 7.0856e-41
3.9301, 5.5876e-41
4.0498, 4.2516e-41
4.1449, 4.1975e-41
4.2564, 3.0967e-41
4.3679, 3.1371e-41
4.4739, 1.9356e-41
