0.0975, 1.54e-39
0.120, 2.49e-39
0.140, 3.37e-39
0.158, 4.09e-39
0.178, 4.80e-39
0.203, 5.52e-39
0.232, 6.20e-39
0.272, 6.79e-39
0.321, 6.89e-39
0.370, 6.45e-39
0.419, 5.98e-39
0.469, 5.53e-39
0.516, 5.04e-39
0.560, 4.53e-39
0.616, 4.00e-39
0.665, 3.60e-39
0.715, 3.24e-39
0.764, 2.95e-39
0.813, 2.69e-39
0.862, 2.45e-39
0.910, 2.21e-39
0.961, 1.98e-39
1.01, 1.78e-39
1.06, 1.59e-39
1.11, 1.37e-39
1.16, 1.24e-39
1.21, 1.11e-39
1.26, 9.84e-40
