0.56215, 1.6465e-41
0.99787, 3.9345e-41
0.99787, 2.9323e-41
0.99787, 2.0489e-41
0.99787, 3.3929e-41
0.99787, 2.4248e-41
1.3791, 4.5015e-41
2.0055, 6.4013e-41
2.0327, 5.6100e-41
2.0327, 4.9722e-41
2.0872, 6.1871e-41
3.0131, 7.9487e-41
3.0131, 7.6146e-41
3.0131, 7.1792e-41
3.5033, 8.3663e-41
3.9934, 8.8497e-41
4.4836, 9.5875e-41
4.9738, 1.0014e-40
5.3006, 1.0437e-40
6.4171, 1.1012e-40
7.8302, 1.1354e-40
9.8648, 1.1508e-40
12.218, 1.1164e-40
13.035, 1.0897e-40
14.407, 1.0509e-40
15.486, 1.0135e-40
16.466, 9.7849e-41
17.573, 9.4284e-41
18.753, 9.0231e-41
19.516, 8.6662e-41
20.496, 8.2726e-41
21.477, 7.9284e-41
22.584, 7.5589e-41
23.819, 7.1438e-41
24.527, 6.8097e-41
25.507, 6.4870e-41
26.884, 6.0555e-41
28.479, 5.6317e-41
29.864, 5.2051e-41
31.436, 4.8019e-41
33.136, 4.4360e-41
34.330, 4.1902e-41
36.182, 3.8333e-41
38.198, 3.4917e-41
40.540, 3.1006e-41
43.372, 2.6976e-41
46.040, 2.3617e-41
48.709, 2.0576e-41
51.923, 1.7161e-41
55.300, 1.4084e-41
58.676, 1.1331e-41
62.053, 8.9311e-42
65.430, 7.1480e-42
68.807, 5.4286e-42
72.184, 4.2823e-42
75.561, 3.2633e-42
78.937, 2.4747e-42
82.314, 1.8623e-42
85.691, 1.3725e-42
88.741, 1.1215e-42
