0.073881, 6.3898e-42
0.14776, 6.3898e-42
0.15448, 5.6869e-40
0.22836, 4.1981e-39
0.22836, 5.6869e-40
0.29552, 4.1981e-39
0.30224, 6.0383e-39
0.37612, 3.5080e-39
0.37612, 6.0383e-39
0.45000, 1.9489e-39
0.45000, 3.4824e-39
0.52388, 1.6166e-39
0.52388, 1.9233e-39
0.59776, 1.7444e-39
0.59776, 1.6166e-39
0.67164, 1.7444e-39
0.67836, 1.8211e-39
0.74432, 1.7796e-39
0.78867, 1.5421e-39
0.82874, 1.5703e-39
0.92029, 1.8931e-39
0.98397, 1.8510e-39
1.0357, 1.7775e-39
1.0766, 1.4949e-39
1.1201, 1.4376e-39
1.1474, 1.2415e-39
1.1937, 1.2041e-39
1.3162, 1.0823e-39
1.3761, 1.0078e-39
1.4360, 9.2210e-40
1.4959, 8.5238e-40
1.5559, 7.9774e-40
1.6158, 7.4121e-40
1.6757, 6.7715e-40
1.8173, 5.7729e-40
1.8772, 5.4431e-40
1.9099, 5.2359e-40
2.0025, 4.7648e-40
2.0624, 4.5104e-40
2.1223, 4.3314e-40
2.1795, 4.0026e-40
2.3129, 3.4856e-40
2.4055, 3.0690e-40
2.4654, 2.9842e-40
2.5144, 2.7487e-40
2.6152, 2.5026e-40
2.7214, 2.1614e-40
2.8303, 2.0138e-40
2.9338, 1.7699e-40
3.0618, 1.6605e-40
3.1517, 1.4360e-40
3.2443, 1.3920e-40
3.2797, 1.2978e-40
3.3723, 1.1838e-40
3.4785, 1.1000e-40
3.5901, 9.9729e-41
3.7045, 8.8329e-41
3.8216, 8.1734e-41
3.8815, 9.4924e-41
3.9360, 8.0269e-41
4.0558, 6.7603e-41
4.1511, 6.7603e-41
4.2628, 6.1008e-41
4.3744, 5.9312e-41
4.4280, 7.2784e-41
4.4806, 4.6876e-41
