2.1781, 5.3711e-42
3.8527, 9.2454e-42
5.2482, 1.2602e-41
6.0157, 1.5996e-41
6.7134, 1.8326e-41
8.8066, 2.2155e-41
10.551, 2.5100e-41
12.295, 2.7956e-41
14.040, 3.0514e-41
16.133, 3.3190e-41
18.575, 3.6163e-41
21.366, 3.8928e-41
24.506, 4.1548e-41
28.343, 4.4185e-41
32.995, 4.6559e-41
37.762, 4.7894e-41
42.647, 4.7629e-41
47.531, 4.6164e-41
52.415, 4.4572e-41
56.950, 4.1925e-41
61.485, 3.9831e-41
66.369, 3.6759e-41
70.556, 3.4596e-41
74.742, 3.2019e-41
79.626, 2.9534e-41
84.510, 2.7022e-41
89.394, 2.5047e-41
94.279, 2.3327e-41
99.163, 2.1360e-41
104.05, 1.9377e-41
108.93, 1.7988e-41
113.82, 1.6524e-41
118.70, 1.4855e-41
123.58, 1.3977e-41
128.47, 1.2487e-41
133.35, 1.0997e-41
138.35, 9.9573e-42
143.12, 8.5779e-42
148.00, 7.1388e-42
152.89, 6.1080e-42
157.77, 4.7965e-42
162.31, 3.7452e-42
167.54, 2.4542e-42
172.42, 9.8953e-43
176.96, 5.3086e-44
